1338013	286	2	2
1338260	623	2	3
1338355	1077	1	4
1338361	332	2	3
1338915	13	1	4
1339078	705	2	3
1339540	324	1	4
1339756	529	2	2
1340945	423	2	3
1340947	421	1	3
1341144	839	1	4
1341318	1202	1	2
1341352	309	2	2
1341656	150	1	6
1341740	17	1	4
1341903	704	2	2
1342040	62	1	4
1342122	642	1	3
1342203	3	2	2
1342352	734	1	6
1342780	688	2	4
1343404	1068	1	7
1343435	636	2	7
1343519	364	2	5
1343773	1134	2	4
1344177	229	1	2
1344218	732	2	5
1344275	821	1	6
1344475	1095	1	5
1344655	228	2	3
1345504	128	1	3
1345773	8	1	3
1345953	871	1	7
1346155	9	2	4
1347752	1222	1	4
1348069	675	2	3
1348105	671	2	3
1348618	739	2	6
1349120	651	2	2
1349300	636	2	2
1349857	120	2	2
1349863	71	1	5
1350194	176	1	3
1350581	1167	1	3
1350680	113	1	5
1350741	47	1	6
1350749	26	1	1
1350818	874	1	3
1350996	475	2	2
1351117	50	2	2
1351432	278	2	6
1351579	286	2	5
1351674	147	2	3
1351916	228	2	2
1351920	37	2	4
1352180	1074	2	2
1352455	104	2	3
1352598	536	1	3
1352700	219	2	3
1352943	602	2	3
1353414	71	1	7
1353982	3	2	3
1354320	728	1	2
1354781	267	1	2
1355031	164	1	4
1355050	138	1	3
1355645	34	2	4
1355934	324	1	3
1356170	596	2	2
1356288	298	2	5
1356935	27	2	3
1357802	8	1	5
1357828	908	1	7
1358383	3	2	6
1360555	1211	1	4
1360721	90	2	8
1361503	887	1	5
1361812	3	1	6
1361969	891	1	4
1361996	850	1	8
1363072	428	2	2
1363386	904	2	3
1363698	9	2	4
1364073	113	2	2
1366811	615	2	2
1367422	673	2	4
1367639	339	1	3
1368881	890	1	3
1369576	45	2	6
1369648	37	1	3
1371455	631	2	5
1371931	78	1	7
1372457	313	2	2
1374847	1105	1	5
1375204	339	2	3
1375664	259	1	6
1376970	859	1	2
1377581	594	1	7
1378742	1125	1	4
1378804	672	1	6
1380032	324	1	5
1380491	42	2	5
1381856	27	2	3
1382297	1194	2	2
1382424	1168	2	5
1382782	252	1	3
1382983	6	2	4
1384073	9	1	3
1384893	1166	2	4
1385669	1163	1	2
1386043	147	1	2
1387551	122	2	1
1387960	3	2	4
1389039	693	1	8
1390667	623	1	4
1391113	1128	1	4
1391116	1129	1	4
1391119	1127	2	2
1392187	32	2	4
1392734	9	2	3
1394117	272	1	4
1395308	8	1	6
1395597	339	1	3
1396109	62	1	2
1396625	850	2	7
1396633	852	1	7
1398145	383	2	5
1398262	15	1	4
1398265	1224	1	2
1400464	1216	2	2
1403509	700	2	4
1404271	62	2	3
1406244	656	1	2
1408146	13	2	5
1409174	475	1	9
1409228	6	2	11
1410584	595	1	4
1410585	601	1	4
1410665	27	1	3
